Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
64452,"EDF Renewables Development, Inc.",66908,Bonanza Solar and Storage Project,Map,Map,NV,Clark,CISO,IPP Non-CHP,BZES,,195.0,195.0,195.0,Batteries,MWH,BA,12,2027,(L) Regulatory approvals pending. Not under construction,36.558000,-115.799000
64452,"EDF Renewables Development, Inc.",66908,Bonanza Solar and Storage Project,Map,Map,NV,Clark,CISO,IPP Non-CHP,BZPV,,300.0,300.0,240.0,Solar Photovoltaic,SUN,PV,12,2027,(L) Regulatory approvals pending. Not under construction,36.558000,-115.799000
49893,Invenergy Services LLC,67157,Powell Solar,Map,Map,OR,Crook,PACW,IPP Non-CHP,BESS1,,20.5,20.5,20.5,Batteries,MWH,BA,12,2027,(T) Regulatory approvals received. Not under construction,44.258414,-120.889500
49893,Invenergy Services LLC,67157,Powell Solar,Map,Map,OR,Crook,PACW,IPP Non-CHP,PV1,,55.9,55.9,55.9,Solar Photovoltaic,SUN,PV,12,2027,(T) Regulatory approvals received. Not under construction,44.258414,-120.889500
18642,Tennessee Valley Authority,67233,Lawrence County Solar,Map,Map,AL,Lawrence,TVA,Electric Utility,SOL1,,193.0,193.0,193.0,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",34.639280,-87.250980
66190,"Waco Solar II, LLC",67354,Waco Solar II,Map,Map,TX,Limestone,ERCO,IPP Non-CHP,5698,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",31.710620,-96.791400
66187,"Lake Whitney Solar, LLC",67358,Lake Whitney Solar,Map,Map,TX,Bosque,ERCO,IPP Non-CHP,4670,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",31.837644,-97.398440
61060,Cypress Creek Renewables,67652,Bhalu,Map,Map,TX,Howard,ERCO,IPP Non-CHP,BHALU,,200.0,200.0,200.0,Batteries,MWH,BA,12,2027,(L) Regulatory approvals pending. Not under construction,32.312190,-101.337800
66378,Gransolar Texas Seven LLC,67781,Lampe Solar,Map,Map,TX,Washington,ERCO,IPP Non-CHP,GRS7,,60.2,60.2,60.2,Solar Photovoltaic,SUN,PV,12,2027,(L) Regulatory approvals pending. Not under construction,30.310524,-96.478870
66412,"Emeren US, LLC",67836,Gibson Solar Project - Hybrid,Map,Map,CA,Yolo,CISO,IPP Non-CHP,GSP1,,13.0,13.0,13.0,Solar Photovoltaic,SUN,PV,12,2027,(T) Regulatory approvals received. Not under construction,38.678386,-121.987600
66412,"Emeren US, LLC",67836,Gibson Solar Project - Hybrid,Map,Map,CA,Yolo,CISO,IPP Non-CHP,GSP2,,13.0,13.0,13.0,Batteries,MWH,BA,12,2027,(T) Regulatory approvals received. Not under construction,38.678386,-121.987600
63289,Key Capture Energy,67839,"KCE NY 31, LLC",Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,NY31,,50.0,50.0,50.0,Batteries,MWH,BA,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.958100,-72.866540
66448,Parks Valley Energy LLC,67874,Parks Valley Energy LLC,Map,Map,WV,Hampshire,PJM,IPP Non-CHP,ENX32,,150.0,150.0,150.0,Batteries,MWH,BA,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",39.288816,-78.474810
66508,"Moonlight Flats Solar Power, LLC",67951,Moonlight Flats Solar Power 2,Map,Map,PA,Clearfield,PJM,IPP Non-CHP,MFS2,,126.5,126.5,126.5,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",41.111925,-78.149840
66508,"Moonlight Flats Solar Power, LLC",67953,Moonlight Flats Solar Power 3,Map,Map,PA,Clearfield,PJM,IPP Non-CHP,MFS3,,202.4,202.4,202.4,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",41.128607,-78.099240
66511,"Boyles Run Solar I, LLC",67954,BAI-Boyles Run-Phase I,Map,Map,PA,Northumberland,PJM,IPP Non-CHP,BRPV1,,15.9,15.9,15.9,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.771847,-76.781190
66512,"Boyles Run Solar II, LLC",67955,BAI-Boyles Run-Phase 2,Map,Map,PA,Northumberland,PJM,IPP Non-CHP,BRPV2,,15.9,15.9,15.9,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.771847,-76.781190
66521,Hodson Greendefine Jay Desoto LLC,67966,New Jay PV & BESS,Map,Map,IN,Jay,PJM,IPP Non-CHP,NEWJ1,,39.0,39.0,39.0,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.369376,-85.183920
64545,Vesper Energy Development LLC,67984,Firefly Solar PA,Map,Map,PA,Lawrence,PJM,IPP Non-CHP,FFLPA,,401.6,401.6,401.6,Solar Photovoltaic,SUN,PV,12,2027,(L) Regulatory approvals pending. Not under construction,40.930281,-80.432440
50123,"Leeward Asset Management, LLC",68006,Mayes County Solar,Map,Map,OK,Mayes,SWPP,IPP Non-CHP,MYS,,101.5,101.5,101.5,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",36.290054,-95.426540
64545,Vesper Energy Development LLC,68033,Sunrose Renewable Energy,Map,Map,TX,Austin,ERCO,IPP Non-CHP,SNRSE,,300.0,300.0,300.0,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",29.674226,-96.121370
64545,Vesper Energy Development LLC,68033,Sunrose Renewable Energy,Map,Map,TX,Austin,ERCO,IPP Non-CHP,SRSEB,,300.0,300.0,300.0,Batteries,MWH,BA,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",29.674226,-96.121370
66571,Clenera DevCo LLC,68061,Gemstone Solar LLC,Map,Map,MI,Cass,PJM,IPP Non-CHP,GEMPV,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,12,2027,(T) Regulatory approvals received. Not under construction,41.896754,-86.048800
66588,"SR Copeland, LLC",68099,SR Copeland,Map,Map,TN,Cumberland,TVA,IPP Non-CHP,COPE,,110.0,110.0,110.0,Solar Photovoltaic,SUN,PV,12,2027,(T) Regulatory approvals received. Not under construction,36.035453,-85.109910
66602,"SR Hope Hull, LLC",68104,SR Hope Hull,Map,Map,AL,Montgomery,SOCO,IPP Non-CHP,HPHUL,,80.0,80.0,80.0,Solar Photovoltaic,SUN,PV,12,2027,(T) Regulatory approvals received. Not under construction,32.255500,-86.319400
66607,"Belltown Power Texas 2, LLC",68175,Symank Solar,Map,Map,TX,Bosque,ERCO,IPP Non-CHP,SYMPV,,66.6,66.6,66.6,Solar Photovoltaic,SUN,PV,12,2027,(L) Regulatory approvals pending. Not under construction,31.626039,-97.642110
66640,"IP Meitner, LLC",68203,IP Meitner Solar,Map,Map,TX,Gray,ERCO,IPP Non-CHP,MEITS,,340.0,340.0,340.0,Solar Photovoltaic,SUN,PV,12,2027,"(P) Planned for installation, but regulatory approvals not initiated",35.562222,-100.694100
